dataset,image_id,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,edge_density,grad_energy,spec_ratio,category
PolypGen_C1,556OLCV1_100H0004,0.6484805,0.40056118,0.28136635,0.22727157,0.16633034,0.13671818,0.053454664,0.55254877,0.6485287,0.021870663,0.014624799,0.0062201037,PolypGen
PolypGen_C1,134OLCV1_100H0010,0.58552223,0.39290443,0.22355868,0.24576513,0.22489749,0.22014193,0.07294119,0.62949765,0.58557606,0.022595605,0.014845994,0.06411176,PolypGen
PolypGen_C1,290OLCV1_100H0040,0.5494377,0.33905217,0.25869083,0.25999153,0.26257485,0.23360267,0.052277375,0.5544878,0.54989845,0.023802469,0.015943887,0.082866944,PolypGen
PolypGen_C1,155OLCV1_100H0032,0.5664567,0.384028,0.28155297,0.27803114,0.22289345,0.1627086,0.057120886,0.4923941,0.5664748,0.0024368998,0.0071530496,0.0021440329,PolypGen
PolypGen_C1,732OLCV1_100H0036,0.62222,0.40841627,0.29536384,0.19410335,0.14686012,0.11730482,0.056781888,0.5074834,0.6222838,0.008462963,0.010619766,0.009329904,PolypGen
PolypGen_C1,144OLCV1_100H0024,0.5042509,0.35374105,0.23876953,0.32311913,0.28046137,0.21216366,0.07182892,0.52184176,0.5042939,0.0036289438,0.007494085,0.037768174,PolypGen
PolypGen_C1,366OLCV1_100H0016,0.57088643,0.39535454,0.3084585,0.23034815,0.19127962,0.15652595,0.053889863,0.45146057,0.57090545,0.013052126,0.013708508,0.0071035665,PolypGen
PolypGen_C1,427OLCV1_100H0022,0.65719736,0.3807101,0.23884855,0.25752917,0.18135014,0.13976625,0.055935845,0.6299997,0.65721804,0.036496572,0.019770393,0.0021577503,PolypGen
PolypGen_C1,175OLCV1_100H0011,0.59638834,0.38216704,0.32077563,0.23997416,0.20430711,0.20659447,0.067606434,0.48063165,0.59642863,0.049588114,0.019670516,0.037274152,PolypGen
PolypGen_C1,372OLCV1_100H0016,0.6250817,0.4000985,0.3019052,0.1785387,0.15079688,0.1250382,0.052540116,0.5063641,0.6251563,0.024823101,0.017107537,0.012645453,PolypGen
PolypGen_C1,963OLCV1_100H0006,0.6551451,0.3720838,0.24961708,0.28229487,0.20143662,0.14580144,0.049175486,0.6129552,0.6551708,0.046125513,0.0198333,0.003755144,PolypGen
PolypGen_C1,597OLCV1_100H0032,0.6163664,0.3912873,0.17526998,0.32101873,0.2541862,0.15043515,0.07319919,0.67824745,0.6163945,0.006829218,0.009581311,0.020607682,PolypGen
PolypGen_C1,125OLCV1_100H0003,0.5781544,0.37917036,0.28375116,0.2729286,0.23485404,0.20425661,0.05541394,0.5225694,0.5781987,0.012092452,0.0106826,0.047087215,PolypGen
PolypGen_C1,459OLCV1_100H0006,0.62962943,0.42749336,0.27184564,0.26080072,0.21922864,0.16658236,0.07148349,0.57550436,0.6296846,0.024286365,0.015952889,0.008855768,PolypGen
PolypGen_C1,510OLCV1_100H0006,0.56596607,0.37260073,0.21986237,0.27657422,0.21643624,0.19783577,0.074940324,0.61292076,0.5660295,0.008170324,0.009167966,0.040868662,PolypGen
PolypGen_C1,291OLCV1_100H0012,0.603062,0.37237063,0.27922684,0.23940067,0.19437143,0.16171184,0.048430935,0.5290434,0.6030888,0.024153635,0.016751116,0.015096708,PolypGen
PolypGen_C1,422OLCV1_100H0002,0.68177557,0.38084742,0.23154639,0.24901031,0.20845246,0.15763628,0.054428842,0.6500378,0.681837,0.07484294,0.029632496,0.012327161,PolypGen
PolypGen_C1,524OLCV1_100H0002,0.5819222,0.36439955,0.25912428,0.25899762,0.20814003,0.16695563,0.05275151,0.5515899,0.5820089,0.015117284,0.013776582,0.012515775,PolypGen
PolypGen_C1,673OLCV1_100H0028,0.60990554,0.37835047,0.267187,0.28060377,0.22188579,0.16929217,0.05168148,0.562277,0.60992724,0.0073943757,0.009127202,0.004730453,PolypGen
PolypGen_C1,156OLCV1_100H0002,0.6195939,0.38444534,0.22706293,0.2661149,0.19839127,0.15271851,0.0638682,0.6237675,0.6196421,0.021321673,0.016816683,0.004250343,PolypGen
PolypGen_C1,253OLCV1_100H0004,0.5473097,0.34340873,0.25294447,0.32534036,0.23904394,0.18681589,0.04875404,0.53958184,0.54733473,0.022864884,0.014522018,0.010731825,PolypGen
PolypGen_C1,144OLCV1_100H0022,0.5701651,0.3916975,0.26729414,0.22057828,0.1715695,0.123386644,0.06582045,0.510829,0.5702277,0.003772291,0.007989007,0.00866941,PolypGen
PolypGen_C1,208OLCV1_100H0002,0.64231724,0.34007737,0.22698043,0.26591423,0.21597037,0.1954409,0.049730826,0.6354497,0.6423551,0.0093861455,0.010172745,0.05788546,PolypGen
PolypGen_C1,413OLCV1_100S0019,0.5890736,0.385549,0.2844105,0.27099195,0.21765,0.18388899,0.06936708,0.49279478,0.5894697,0.13036412,0.034270346,0.0412454,PolypGen
PolypGen_C1,554OLCV1_100H0002,0.64731085,0.3682023,0.25883663,0.28528976,0.2183439,0.17559293,0.046720967,0.6031794,0.6473337,0.004989712,0.010221578,0.0035096023,PolypGen
PolypGen_C1,491OLCV1_100H0004,0.65457183,0.3998772,0.2712015,0.2816486,0.19346987,0.14659916,0.053911593,0.57074654,0.65461534,0.008039781,0.009536647,0.004463649,PolypGen
PolypGen_C1,848OLCV1_100H0002,0.5917784,0.38798398,0.27456787,0.3041692,0.2438619,0.18266629,0.057500117,0.5319509,0.59179556,0.009874485,0.010991706,0.0038360767,PolypGen
PolypGen_C1,500OLCV1_100H0008,0.6754273,0.3542819,0.2363418,0.29470402,0.22040817,0.16685198,0.04545081,0.636195,0.6754716,0.009375857,0.009630551,0.01789369,PolypGen
PolypGen_C1,176OLCV1_100H0738,0.5682392,0.37147334,0.29727894,0.28524646,0.23265833,0.20133558,0.0476685,0.49099794,0.5682794,0.020719739,0.013819023,0.032514777,PolypGen
PolypGen_C1,192OLCV1_100H0002,0.64765817,0.37237784,0.27804706,0.27244318,0.20019186,0.1635398,0.043165915,0.5570882,0.64767724,0.0039766803,0.00755659,0.01951166,PolypGen
PolypGen_C1,136OLCV1_100S0005,0.47412696,0.31617552,0.23511684,0.34662744,0.27825314,0.22526982,0.057436056,0.51633346,0.47434402,0.059208974,0.02731318,0.031592604,PolypGen
PolypGen_C1,192OLCV1_100H0004,0.68080115,0.3801266,0.28130987,0.23702611,0.15448631,0.121597335,0.040810473,0.57011473,0.6808302,0.0060699587,0.009191285,0.0019513031,PolypGen
PolypGen_C1,642OLCV1_100H0012,0.6075488,0.3979123,0.2632675,0.28018025,0.22150518,0.15687802,0.06120463,0.5501063,0.6075675,0.006185871,0.009294466,0.0030452674,PolypGen
PolypGen_C1,556OLCV1_100H0014,0.66268384,0.3972666,0.2800033,0.2169809,0.16578399,0.134798,0.050571162,0.5714166,0.6627086,0.0106650265,0.010833401,0.008061118,PolypGen
PolypGen_C1,492OLCV1_100H0012,0.68851876,0.41012996,0.2659888,0.21432889,0.1523813,0.11909535,0.056508783,0.5913363,0.6885894,0.0130912205,0.0119827045,0.014471194,PolypGen
PolypGen_C1,176OLCV1_100H0160,0.60056674,0.39758518,0.25286952,0.2540969,0.19222689,0.13197969,0.06707616,0.5690666,0.6005893,0.015878266,0.011440147,0.004891816,PolypGen
PolypGen_C1,419OLCV1_100H0014,0.6972743,0.40376556,0.24614127,0.23272093,0.18384634,0.13537304,0.05644151,0.61958355,0.69733626,0.04062826,0.02067355,0.014795611,PolypGen
PolypGen_C1,241OLCV1_100H0002,0.5035581,0.36220983,0.24895716,0.321373,0.25433165,0.19103324,0.07468666,0.48928446,0.5036186,0.011296982,0.010965027,0.027410151,PolypGen
PolypGen_C1,177OLCV1_100H0038,0.5690007,0.35972264,0.25746173,0.29544577,0.23224328,0.18335485,0.05280704,0.54962075,0.56901866,0.00954321,0.012833466,0.00772428,PolypGen
PolypGen_C1,667OLCV1_100H0022,0.55683124,0.38464025,0.26498038,0.2520577,0.22696866,0.1812504,0.06718877,0.5240699,0.5568564,0.010180384,0.009932202,0.0143587105,PolypGen
PolypGen_C1,313OLCV1_100H0032,0.6109945,0.38117957,0.2819605,0.3249003,0.21753001,0.16598801,0.050550893,0.5088438,0.61102283,0.035706446,0.01784391,0.006163237,PolypGen
PolypGen_C1,417OLCV1_100H0004,0.6749863,0.3905455,0.2728283,0.21472177,0.17215359,0.14869685,0.049061146,0.58202076,0.6750298,0.051009603,0.026401956,0.014579561,PolypGen
PolypGen_C1,375OLCV1_100H0010,0.7148634,0.4109567,0.29782432,0.22543237,0.15407673,0.12534343,0.045903537,0.5615494,0.71490973,0.023421811,0.016711146,0.010008231,PolypGen
PolypGen_C1,186OLCV1_100H0045,0.61674416,0.39859605,0.25823113,0.2513488,0.18679324,0.13035521,0.06450129,0.55941063,0.6168099,0.030641234,0.017038982,0.006156594,PolypGen
PolypGen_C1,296OLCV1_100H0004,0.5921472,0.3967138,0.2723313,0.25116387,0.18631642,0.12725578,0.06273433,0.5228203,0.59218246,0.014260311,0.012433323,0.0031398707,PolypGen
PolypGen_C1,475OLCV1_100H0008,0.58059824,0.38605887,0.26113465,0.25680253,0.19671251,0.14549546,0.063258074,0.54648894,0.58062077,0.008020069,0.009148962,0.0046881195,PolypGen
PolypGen_C1,906OLCV1_100H0008,0.70937985,0.3929166,0.22896543,0.23722379,0.15968265,0.10105787,0.055245552,0.6526645,0.7094061,0.0053484226,0.011258286,0.00092249655,PolypGen
PolypGen_C1,375OLCV1_100H0008,0.66349673,0.38130632,0.2836244,0.24229504,0.16675882,0.13568372,0.043159526,0.55353993,0.6635369,0.054134432,0.020375768,0.0065555554,PolypGen
PolypGen_C1,688OLCV1_100H0008,0.61124885,0.38455153,0.24687581,0.29255766,0.24029337,0.17205298,0.061649334,0.58739334,0.6112697,0.0048271604,0.0096697835,0.0005356653,PolypGen
PolypGen_C1,419OLCV1_100H0016,0.63723767,0.39235872,0.25055593,0.24227186,0.18402006,0.14354827,0.06031458,0.5917178,0.63727343,0.034132373,0.018519424,0.011135116,PolypGen
PolypGen_C1,331OLCV1_100H0004,0.5910091,0.41315037,0.30616757,0.23870203,0.21523486,0.20579273,0.05913887,0.48900744,0.59104276,0.012433237,0.011135957,0.06177893,PolypGen
PolypGen_C1,492OLCV1_100H0016,0.72672623,0.37969315,0.20833018,0.25116026,0.18576813,0.11816327,0.0540194,0.68865937,0.7267657,0.015973937,0.013060176,0.004484225,PolypGen
PolypGen_C1,205OLCV1_100H0004,0.65257037,0.41816297,0.26756427,0.22543612,0.1918079,0.13928744,0.063346684,0.5755529,0.65260184,0.019483538,0.0130915465,0.0053847735,PolypGen
PolypGen_C1,350OLCV1_100H0002,0.5816128,0.40696377,0.25865653,0.24152511,0.18745077,0.13162537,0.07495195,0.54174036,0.58166367,0.030016977,0.017052785,0.0076684407,PolypGen
PolypGen_C1,439OLCV1_100H0008,0.6525626,0.39809224,0.26708078,0.21639797,0.15348315,0.11496614,0.056682605,0.5785748,0.6526044,0.014527516,0.01024482,0.0028602718,PolypGen
PolypGen_C1,195OLCV1_100H0012,0.6365279,0.37601894,0.27248126,0.27166665,0.18617624,0.1395473,0.046254978,0.5517329,0.63654387,0.017971879,0.015519247,0.007100137,PolypGen
PolypGen_C1,417OLCV1_100H0008,0.622039,0.40307635,0.28052866,0.26226395,0.21721794,0.17432639,0.059588708,0.5523184,0.62206554,0.02191481,0.012787519,0.017905163,PolypGen
PolypGen_C1,333OLCV1_100H0006,0.6825939,0.3991276,0.2888229,0.19818214,0.1437891,0.11649932,0.04822746,0.5617524,0.6826702,0.01462588,0.012737251,0.010895057,PolypGen
PolypGen_C1,350OLCV1_100H0004,0.5375771,0.41192243,0.26386288,0.2831719,0.23887822,0.16463019,0.08509089,0.5077401,0.53759503,0.0061473,0.008234185,0.0055989455,PolypGen
PolypGen_C1,906OLCV1_100H0010,0.68139964,0.38932896,0.25402343,0.21232744,0.18090059,0.15529597,0.054598708,0.6132886,0.68142784,0.01947668,0.013711535,0.029706446,PolypGen
PolypGen_C1,342OLCV1_100H0004,0.59180886,0.36742818,0.24983987,0.33422002,0.2302703,0.16204596,0.05501006,0.56061864,0.5918413,0.024836762,0.017386898,0.0043648835,PolypGen
PolypGen_C1,896OLCV1_100H0044,0.6494413,0.41246215,0.29940307,0.22827263,0.1701478,0.13034554,0.052655634,0.5209971,0.64946705,0.009621399,0.0137849245,0.0061213993,PolypGen
PolypGen_C1,276OLCV1_100H0004,0.5617493,0.3710589,0.29508916,0.2980194,0.21181265,0.17994322,0.04902441,0.46776578,0.56176835,0.010132163,0.0098537095,0.013044327,PolypGen
PolypGen_C1,171OLCV1_100H0002,0.60485137,0.37602746,0.26952845,0.26970577,0.20229964,0.16016255,0.052133773,0.54856956,0.6048908,0.011056927,0.010639088,0.015709192,PolypGen
PolypGen_C2,EndoCV2021_001279,0.3252563,0.20820385,0.15311342,0.23195821,0.18899475,0.16084632,0.06670863,0.5358331,0.32616195,0.0086956825,0.008529404,0.006876797,PolypGen
PolypGen_C2,EndoCV2021_001418,0.39624563,0.2738743,0.21611607,0.30793574,0.26396194,0.22962756,0.14090163,0.43650898,0.40057245,0.0057513574,0.006460594,0.047798533,PolypGen
PolypGen_C2,EndoCV2021_001342,0.40853512,0.32773343,0.27392483,0.24642208,0.22367561,0.20013015,0.12876971,0.371559,0.42705834,0.00865967,0.009738598,0.013887583,PolypGen
PolypGen_C2,EndoCV2021_001311,0.33513138,0.26074594,0.21964395,0.34977406,0.30341083,0.2613279,0.11961921,0.3032366,0.33637512,0.01186439,0.009113984,0.05358941,PolypGen
PolypGen_C2,EndoCV2021_001094,0.41344786,0.373817,0.34391308,0.22716646,0.22450036,0.22089495,0.20907775,0.2615982,0.44362462,0.009114583,0.008030052,0.017971361,PolypGen
PolypGen_C2,EndoCV2021_001010,0.5878394,0.3471449,0.22225426,0.29932368,0.2316767,0.20495011,0.08179929,0.5780581,0.59578586,0.008584821,0.0073730806,0.017181564,PolypGen
PolypGen_C2,EndoCV2021_001185,0.43232206,0.29524365,0.20109017,0.3295228,0.25263083,0.18080108,0.060481887,0.49374917,0.43235433,0.0056678155,0.0059207217,0.0072603384,PolypGen
PolypGen_C2,EndoCV2021_001247,0.55934536,0.30673784,0.20861374,0.3544654,0.2276844,0.17166123,0.04919589,0.5539626,0.5594506,0.0074326443,0.008855088,0.015998982,PolypGen
PolypGen_C2,EndoCV2021_001259,0.46790588,0.31725886,0.25679135,0.31862915,0.25081104,0.21281336,0.07008052,0.41673157,0.4697158,0.0071121813,0.0067956466,0.033114687,PolypGen
PolypGen_C2,EndoCV2021_001045,0.5473706,0.31635973,0.22333589,0.3260304,0.23902377,0.18563385,0.045341264,0.5478791,0.5474306,0.0075559993,0.008970328,0.019278666,PolypGen
PolypGen_C2,EndoCV2021_001005,0.22722903,0.34057721,0.3464072,0.18029821,0.2614573,0.26992694,0.36938286,0.3533174,0.361257,0.0017237103,0.0049138577,0.008748434,PolypGen
PolypGen_C2,EndoCV2021_001183,0.59022087,0.3515445,0.25155616,0.30827948,0.22493868,0.17998062,0.053812068,0.5239291,0.59117067,0.010581793,0.008039999,0.01473867,PolypGen
PolypGen_C2,EndoCV2021_001063,0.27246264,0.25971237,0.24183244,0.21240987,0.21523844,0.20804466,0.20559253,0.25421393,0.2958432,0.012883692,0.014365068,0.010814631,PolypGen
PolypGen_C2,EndoCV2021_001271,0.44402984,0.27389905,0.20790349,0.36485672,0.28423953,0.2532888,0.069127664,0.5577193,0.4442032,0.00997807,0.0092814565,0.044776656,PolypGen
PolypGen_C2,EndoCV2021_001344,0.39884743,0.2961396,0.22776362,0.28674936,0.24944341,0.21141133,0.06593628,0.4548466,0.3996585,0.008530441,0.00846627,0.0283567,PolypGen
PolypGen_C2,EndoCV2021_001064,0.42342633,0.3358199,0.29864573,0.26532894,0.21303159,0.19503707,0.13030824,0.2888438,0.43192974,0.019633578,0.015970258,0.03123873,PolypGen
PolypGen_C2,EndoCV2021_001194,0.5575984,0.3952925,0.31615922,0.2994077,0.2307961,0.19406539,0.08282098,0.38660705,0.560281,0.015196217,0.011630343,0.013746219,PolypGen
PolypGen_C2,EndoCV2021_001150,0.33427617,0.18307671,0.14133146,0.31810638,0.20986494,0.17346685,0.079176515,0.4237036,0.34184426,0.012986755,0.009428053,0.006388092,PolypGen
PolypGen_C2,EndoCV2021_001251,0.4620938,0.35879838,0.31423163,0.25975862,0.24265856,0.23870185,0.13335672,0.37029693,0.4807315,0.007365467,0.007239551,0.06376571,PolypGen
PolypGen_C2,EndoCV2021_001157,0.5350773,0.3107831,0.20777324,0.321887,0.2619333,0.21266067,0.05121249,0.57896316,0.53513694,0.013435934,0.0108477175,0.035981882,PolypGen
PolypGen_C2,EndoCV2021_001266,0.35838118,0.29735115,0.2024266,0.30375618,0.27571258,0.22117159,0.09735777,0.46664867,0.3585599,0.012946429,0.0101223895,0.030915832,PolypGen
PolypGen_C2,EndoCV2021_001388,0.49945155,0.33413994,0.23779473,0.34110972,0.24941465,0.21342479,0.12071066,0.58969444,0.5594105,0.037434354,0.013888156,0.0024443753,PolypGen
PolypGen_C2,EndoCV2021_001355,0.5887002,0.345506,0.2176975,0.34515122,0.24787903,0.2536977,0.11261893,0.70284134,0.6543509,0.022153692,0.015133083,0.02183323,PolypGen
PolypGen_C2,EndoCV2021_001035,0.4076595,0.3109705,0.2462114,0.2649538,0.2283892,0.2025942,0.111017615,0.40551496,0.4229251,0.026737416,0.017314658,0.0243408,PolypGen
PolypGen_C2,EndoCV2021_001232,0.48835143,0.36073717,0.26835373,0.3201037,0.2173627,0.20827866,0.12010269,0.49746063,0.54605216,0.00743203,0.009323336,0.01820508,PolypGen
PolypGen_C2,EndoCV2021_001361,0.59423035,0.3170249,0.14383358,0.3684661,0.2689794,0.18175797,0.067078084,0.7116366,0.5942891,0.015732039,0.011702821,0.013225772,PolypGen
PolypGen_C2,EndoCV2021_001369,0.5605642,0.31269228,0.18933229,0.26838183,0.23993795,0.21145976,0.09203779,0.65476006,0.5625383,0.011278848,0.0092713535,0.04325266,PolypGen
PolypGen_C2,EndoCV2021_001117,0.29690346,0.18820283,0.16217935,0.26934052,0.22143362,0.20453492,0.09936226,0.37680727,0.31851217,0.0066581727,0.0067724576,0.005213165,PolypGen
PolypGen_C2,EndoCV2021_001166,0.34216875,0.24488688,0.19864513,0.33773288,0.30314258,0.28434187,0.08444418,0.46848583,0.39024898,0.013245912,0.011504509,0.049379867,PolypGen
PolypGen_C2,EndoCV2021_001165,0.41379184,0.33141464,0.2749055,0.25315472,0.24725123,0.21595137,0.077753514,0.35317975,0.41844168,0.011368917,0.010354879,0.02253159,PolypGen
PolypGen_C2,EndoCV2021_001217,0.26838973,0.18839663,0.14502345,0.28009528,0.20873176,0.17856479,0.121165074,0.3895836,0.2921037,0.008719635,0.007885411,0.003831482,PolypGen
PolypGen_C2,EndoCV2021_001408,0.18922555,0.21854393,0.17761432,0.20526914,0.23890048,0.20139228,0.24127088,0.3035302,0.22900604,0.002563175,0.003354044,0.0060889274,PolypGen
PolypGen_C2,EndoCV2021_001257,0.48162773,0.24197268,0.15443397,0.30158427,0.23487554,0.18485688,0.04292268,0.6422909,0.48170254,0.0039095134,0.0057717785,0.025943765,PolypGen
PolypGen_C2,EndoCV2021_001059,0.6972974,0.43711722,0.31472966,0.35894087,0.26935866,0.21755615,0.058155313,0.52959037,0.6973529,0.005914447,0.008121097,0.041382764,PolypGen
PolypGen_C2,EndoCV2021_001025,0.31589347,0.1265893,0.09312538,0.34294507,0.20736368,0.17023467,0.04256057,0.47738734,0.3159685,0.0036132813,0.0042550145,0.017597962,PolypGen
PolypGen_C2,EndoCV2021_001387,0.4068977,0.27615815,0.18664806,0.33815005,0.2638757,0.18065432,0.07403641,0.5144266,0.4070199,0.0072577274,0.0067607607,0.005766369,PolypGen
PolypGen_C2,EndoCV2021_001121,0.3654152,0.27605647,0.23231344,0.29848316,0.24797186,0.20431174,0.09108251,0.3699169,0.36890352,0.0056778505,0.006647141,0.005724141,PolypGen
PolypGen_C2,EndoCV2021_001138,0.48872557,0.2767439,0.2001133,0.35963365,0.21522175,0.16433464,0.03969238,0.44562382,0.48877412,0.010942208,0.0071701505,0.0057864287,PolypGen
PolypGen_C2,EndoCV2021_001034,0.5184498,0.30153027,0.20855561,0.2860303,0.20386842,0.1607115,0.061389823,0.5305661,0.51988673,0.023646355,0.014840786,0.010739087,PolypGen
PolypGen_C2,EndoCV2021_001090,0.4444259,0.38145316,0.34847078,0.28083912,0.22469229,0.21590707,0.20683555,0.3001006,0.47675756,0.007995249,0.00800769,0.013454208,PolypGen
PolypGen_C2,EndoCV2021_001140,0.33226007,0.31060216,0.26984787,0.26049405,0.24549328,0.22037417,0.18545474,0.24612308,0.36116296,0.0066853235,0.006609594,0.016295612,PolypGen
PolypGen_C2,EndoCV2021_001122,0.48914915,0.32885963,0.26615155,0.23484714,0.21587671,0.198079,0.08266869,0.43557537,0.49444014,0.009244857,0.008813117,0.018492362,PolypGen
PolypGen_C2,EndoCV2021_001419,0.47189626,0.29119745,0.22175902,0.3522912,0.2261522,0.1899151,0.11660478,0.4610876,0.47635645,0.006349859,0.006897458,0.014346413,PolypGen
PolypGen_C2,EndoCV2021_001263,0.42036492,0.34185404,0.2521063,0.29314315,0.2561191,0.21485125,0.09825031,0.376019,0.4260661,0.025242794,0.015577973,0.02480224,PolypGen
PolypGen_C2,EndoCV2021_001008,0.4825828,0.39940584,0.32628468,0.29270953,0.22124147,0.21253696,0.20587447,0.31781375,0.50782686,0.008420139,0.007991431,0.010154945,PolypGen
PolypGen_C2,EndoCV2021_001221,0.4576659,0.2843913,0.22156014,0.34864047,0.25386897,0.2229765,0.053840265,0.5038102,0.45779058,0.007896903,0.011248644,0.042058207,PolypGen
PolypGen_C2,EndoCV2021_001404,0.48587757,0.30470636,0.19187367,0.27688769,0.24298525,0.24740234,0.08623097,0.58705074,0.48910448,0.008921392,0.008604366,0.05812317,PolypGen
PolypGen_C2,EndoCV2021_001123,0.45090494,0.35660774,0.29218394,0.28089455,0.23509032,0.23408806,0.112956986,0.46227524,0.5027716,0.011900193,0.011189028,0.024000756,PolypGen
PolypGen_C2,EndoCV2021_001363,0.6290689,0.31664622,0.13405322,0.3433451,0.24189447,0.16250023,0.065681905,0.71997774,0.6291672,0.012838737,0.01115298,0.013865393,PolypGen
PolypGen_C2,EndoCV2021_001343,0.31635866,0.3268355,0.28982624,0.2222655,0.29288283,0.28370196,0.19692291,0.38718987,0.37186614,0.005932148,0.007553916,0.023819966,PolypGen
PolypGen_C2,EndoCV2021_001337,0.23120248,0.13679324,0.11163447,0.2928753,0.2543429,0.21835937,0.2204648,0.6387791,0.23386395,0.0071380613,0.005365778,0.039189912,PolypGen
PolypGen_C2,EndoCV2021_001161,0.38304865,0.27949277,0.23092207,0.25510296,0.23820378,0.22160523,0.0846922,0.3946865,0.3851537,0.016764568,0.01039445,0.03457276,PolypGen
PolypGen_C2,EndoCV2021_001099,0.5345622,0.3266592,0.21913879,0.34203058,0.25565743,0.1950057,0.05380799,0.5524741,0.5346335,0.005375418,0.00905194,0.024753941,PolypGen
PolypGen_C2,EndoCV2021_001128,0.40087408,0.33849004,0.283956,0.21904537,0.22683059,0.20459081,0.13073105,0.34860682,0.4244272,0.0111711575,0.009303469,0.013653927,PolypGen
PolypGen_C2,EndoCV2021_001336,0.2953448,0.15874705,0.12221426,0.2851903,0.22038968,0.17642935,0.07479893,0.41356143,0.29888254,0.011924744,0.007311345,0.0043426515,PolypGen
PolypGen_C2,EndoCV2021_001397,0.4401341,0.31944847,0.27358824,0.3033603,0.2709723,0.2437092,0.118877605,0.39654997,0.4519814,0.0072146514,0.007699314,0.045565736,PolypGen
PolypGen_C2,EndoCV2021_001348,0.23953548,0.3649242,0.34751496,0.19936302,0.26314667,0.25779787,0.34980497,0.4172894,0.3828053,0.014608787,0.013239363,0.020071663,PolypGen
PolypGen_C2,EndoCV2021_001427,0.6832386,0.32949418,0.19461161,0.3715021,0.22325692,0.152935,0.05623712,0.6623913,0.68326336,0.008898549,0.008525133,0.0044871294,PolypGen
PolypGen_C2,EndoCV2021_001407,0.14778183,0.1551159,0.11646226,0.22540785,0.23419888,0.19827564,0.1325593,0.26832074,0.16421734,0.0018108604,0.0023388958,0.021130884,PolypGen
PolypGen_C2,EndoCV2021_001414,0.5507809,0.29013807,0.17912205,0.3110863,0.2364809,0.16270551,0.054137032,0.61966854,0.550875,0.00886004,0.008135497,0.011519684,PolypGen
PolypGen_C2,EndoCV2021_001284,0.37905,0.19987854,0.12903698,0.26013225,0.1757798,0.14261413,0.07313886,0.58301973,0.3812627,0.026749818,0.016380254,0.006007858,PolypGen
PolypGen_C2,EndoCV2021_001286,0.2977087,0.22337557,0.18340226,0.30860743,0.28890243,0.27341685,0.10142823,0.4912814,0.30290326,0.025509086,0.0151229855,0.0751834,PolypGen
PolypGen_C2,EndoCV2021_001209,0.39693102,0.26752236,0.2225313,0.3446499,0.22435184,0.18557024,0.09835007,0.32783806,0.40339443,0.008973618,0.008836743,0.0027278878,PolypGen
PolypGen_C2,EndoCV2021_001306,0.41234082,0.3973503,0.32350284,0.30100355,0.2713378,0.25545287,0.19360119,0.4931052,0.5109317,0.029385312,0.016229834,0.014395364,PolypGen
